type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0430947,-0.0217931,1.00083,-0.000619953,-0.0121308,-0.0736294,0.997212,1540497573,722094399,1540497573,742889622
Mocap,0.0431259,-0.0217724,1.00086,-0.000707602,-0.0120327,-0.073595,0.997215,1540497573,732777355,1540497573,753023622
Mocap,0.0431174,-0.0217714,1.00084,-0.000694902,-0.0120609,-0.0736981,0.997207,1540497573,742084725,1540497573,762901622
Mocap,0.0430963,-0.0217889,1.00082,-0.000632008,-0.0121614,-0.0736576,0.997209,1540497573,752125103,1540497573,772992622
Mocap,0.0431044,-0.0217869,1.00083,-0.000727309,-0.0120408,-0.0736054,0.997214,1540497573,762084977,1540497573,782950622
Mocap,0.0431141,-0.0217825,1.00082,-0.000715642,-0.0120504,-0.0735298,0.99722,1540497573,771561445,1540497573,793004622
Mocap,0.0430958,-0.0217892,1.00083,-0.00063859,-0.0121538,-0.073682,0.997208,1540497573,782890676,1540497573,802973622
Mocap,0.0430869,-0.0217832,1.00084,-0.000680322,-0.0120965,-0.073701,0.997207,1540497573,792197277,1540497573,813020622
Mocap,0.0430993,-0.0217926,1.00082,-0.000661393,-0.0121767,-0.0736807,0.997207,1540497573,802237809,1540497573,823008622
Mocap,0.0431156,-0.0217774,1.00085,-0.000712577,-0.0120429,-0.073671,0.99721,1540497573,812067727,1540497573,833157622
Mocap,0.0431225,-0.0217767,1.00084,-0.000674477,-0.0121132,-0.0735771,0.997216,1540497573,821635243,1540497573,843041622
Mocap,0.0431048,-0.0217892,1.00083,-0.000630149,-0.0121622,-0.0736718,0.997208,1540497573,831912051,1540497573,853089622
Mocap,0.0430922,-0.0217779,1.00083,-0.000629657,-0.0121443,-0.0737377,0.997204,1540497573,841487963,1540497573,863107622
Mocap,0.0431019,-0.0217894,1.00082,-0.000644409,-0.0121306,-0.0737736,0.997201,1540497573,852797810,1540497573,873266622
Mocap,0.0431273,-0.0217862,1.00084,-0.000683972,-0.0120586,-0.0736215,0.997213,1540497573,862661135,1540497573,883120622
Mocap,0.0431041,-0.0217806,1.00083,-0.000642665,-0.0121445,-0.0736867,0.997207,1540497573,871940980,1540497573,893170622
Mocap,0.0430932,-0.0217922,1.00084,-0.000628576,-0.0121116,-0.0736469,0.997211,1540497573,883023287,1540497573,903173622
Mocap,0.0430934,-0.0217972,1.00083,-0.000661506,-0.0121908,-0.0736158,0.997212,1540497573,891475584,1540497573,913329622
Mocap,0.0430976,-0.021784,1.00083,-0.000640409,-0.0121772,-0.0736739,0.997208,1540497573,902278551,1540497573,923177622
Mocap,0.0431291,-0.0217844,1.00082,-0.000677099,-0.0120366,-0.0736084,0.997214,1540497573,912157852,1540497573,933212622
Mocap,0.043101,-0.0217796,1.00083,-0.000687171,-0.0121168,-0.0736987,0.997207,1540497573,921998771,1540497573,942661622
Mocap,0.0431021,-0.0217963,1.00082,-0.000595676,-0.0121793,-0.0736711,0.997208,1540497573,932959853,1540497573,953291622
Mocap,0.0430947,-0.0218067,1.00073,-0.000690589,-0.0125414,-0.0734358,0.997221,1540497573,941910143,1540497573,962656622
Mocap,0.0431142,-0.0217817,1.00084,-0.000665127,-0.0120622,-0.0735752,0.997217,1540497573,952262145,1540497573,973229622
