type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,-0.0137226,-0.0944651,0.932229,0.00472253,-0.0123998,0.0106369,0.999855,1541955753,334758596,1541955753,350316916
Mocap,-0.013725,-0.0944645,0.932229,0.00474234,-0.0124556,0.0106772,0.999854,1541955753,345227132,1541955753,360272916
Mocap,-0.0137261,-0.0944678,0.932227,0.00471997,-0.0124731,0.0106687,0.999854,1541955753,355562405,1541955753,370313916
Mocap,-0.013714,-0.0944656,0.932229,0.00470102,-0.0124635,0.0106624,0.999854,1541955753,364980267,1541955753,380250916
Mocap,-0.0137193,-0.0944585,0.932232,0.00472215,-0.0124557,0.0106435,0.999855,1541955753,375103186,1541955753,390328916
Mocap,-0.0137172,-0.0944441,0.932235,0.00474971,-0.0124543,0.0106413,0.999855,1541955753,384826344,1541955753,400252916
Mocap,-0.0137168,-0.0944625,0.932223,0.00478761,-0.012495,0.0106361,0.999854,1541955753,394676365,1541955753,410302916
Mocap,-0.0137135,-0.0944741,0.932228,0.00472738,-0.0124609,0.0106314,0.999855,1541955753,405672905,1541955753,420252916
Mocap,-0.0137141,-0.0944636,0.932228,0.00473557,-0.0124402,0.0106161,0.999855,1541955753,415788092,1541955753,430430916
Mocap,-0.0137158,-0.0944556,0.932218,0.00471447,-0.0124646,0.0106417,0.999855,1541955753,425713212,1541955753,439998916
Mocap,-0.0137183,-0.094464,0.932227,0.00471081,-0.0124956,0.0107041,0.999854,1541955753,435050279,1541955753,450304916
Mocap,-0.0137199,-0.0944587,0.932229,0.00473148,-0.0124934,0.0106396,0.999854,1541955753,444937294,1541955753,459998916
Mocap,-0.0137227,-0.094455,0.932225,0.00474086,-0.012477,0.0105918,0.999855,1541955753,454894904,1541955753,470045916
Mocap,-0.0137239,-0.0944526,0.932227,0.00473686,-0.0124372,0.0106272,0.999855,1541955753,465262063,1541955753,479998916
Mocap,-0.0137237,-0.0944678,0.932228,0.00471085,-0.0124525,0.0106598,0.999855,1541955753,475288690,1541955753,490051916
Mocap,-0.0137213,-0.0944632,0.932223,0.00475018,-0.0124624,0.0106824,0.999854,1541955753,485284306,1541955753,499997916
Mocap,-0.0137182,-0.0944644,0.932216,0.00470171,-0.0124948,0.0106836,0.999854,1541955753,495164150,1541955753,510409916
Mocap,-0.0137258,-0.0944741,0.932224,0.00472453,-0.0124372,0.0107222,0.999854,1541955753,505265229,1541955753,519998916
Mocap,-0.0137236,-0.0944639,0.932227,0.00471464,-0.0124384,0.0106915,0.999854,1541955753,515047924,1541955753,530048916
Mocap,-0.0137233,-0.09445,0.932223,0.00476822,-0.0124659,0.0105541,0.999855,1541955753,525601261,1541955753,540001916
Mocap,-0.0137253,-0.0944538,0.93224,0.00474824,-0.0124186,0.0105571,0.999856,1541955753,535844736,1541955753,550152916
Mocap,-0.0137186,-0.0944624,0.932235,0.00473221,-0.012441,0.0107099,0.999854,1541955753,544890425,1541955753,559996916
Mocap,-0.0137205,-0.0944652,0.932236,0.00470147,-0.0124469,0.0106599,0.999855,1541955753,555206047,1541955753,570151916
Mocap,-0.0137282,-0.0944606,0.932228,0.00470323,-0.0124327,0.0106872,0.999855,1541955753,565354508,1541955753,579998916
Mocap,-0.0137283,-0.0944655,0.932222,0.00472732,-0.0124506,0.0106356,0.999855,1541955753,574736126,1541955753,590150916
Mocap,-0.0137175,-0.0944632,0.93222,0.00472903,-0.0124817,0.010692,0.999854,1541955753,585916408,1541955753,599998916
Mocap,-0.0137209,-0.0944566,0.932225,0.00472291,-0.0124425,0.0105834,0.999855,1541955753,595148169,1541955753,610047916
Mocap,-0.013726,-0.0944523,0.932234,0.00473194,-0.0124335,0.0106446,0.999855,1541955753,605097566,1541955753,619997916
Mocap,-0.0137205,-0.0944557,0.932226,0.00474835,-0.0124644,0.0106727,0.999854,1541955753,615228454,1541955753,630150916
Mocap,-0.0137206,-0.0944543,0.932228,0.00475694,-0.0124818,0.0106797,0.999854,1541955753,625266469,1541955753,639997916
Mocap,-0.0137214,-0.0944667,0.932229,0.0047541,-0.0124714,0.0107026,0.999854,1541955753,635039925,1541955753,650154916
Mocap,-0.0137178,-0.0944614,0.932223,0.00471314,-0.0124759,0.0106526,0.999854,1541955753,645600917,1541955753,659998916
