type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0522779,-0.0385001,1.0008,0.00263987,-0.00485657,-0.0603509,0.998162,1540497914,775756272,1540497914,806030041
Mocap,0.0522611,-0.038522,1.0008,0.00272379,-0.00475285,-0.0603987,0.998159,1540497914,785748704,1540497914,816060041
Mocap,0.0522756,-0.0384987,1.00081,0.00261404,-0.00488705,-0.0602476,0.998168,1540497914,805695158,1540497914,836081041
Mocap,0.0522778,-0.0384983,1.0008,0.00262508,-0.00473922,-0.0605582,0.99815,1540497914,825422408,1540497914,856168041
Mocap,0.0522666,-0.0385246,1.0008,0.00267569,-0.00478686,-0.0604518,0.998156,1540497914,845905870,1540497914,876056041
Mocap,0.052278,-0.0385018,1.00081,0.00273698,-0.00464084,-0.0605884,0.998148,1540497914,855766301,1540497914,886164041
Mocap,0.0522749,-0.0385046,1.00081,0.00270356,-0.00452954,-0.0606759,0.998144,1540497914,865303348,1540497914,896178041
Mocap,0.0522691,-0.0385243,1.00081,0.00272426,-0.00472256,-0.0604281,0.998158,1540497914,885493387,1540497914,916216041
Mocap,0.0522917,-0.0384911,1.00082,0.0027451,-0.00459297,-0.0607175,0.998141,1540497914,905653189,1540497914,936261041
Mocap,0.0520525,-0.0387866,1.00012,0.00390197,-0.00670056,-0.0600642,0.998164,1540497914,925689006,1540497914,956288041
Mocap,0.0522526,-0.0385148,1.0008,0.00267169,-0.00494395,-0.0602232,0.998169,1540497914,935469053,1540497914,966325041
Mocap,0.0522711,-0.0385165,1.00082,0.0027208,-0.00470029,-0.0604769,0.998155,1540497914,945860858,1540497914,971496041
Mocap,0.0522664,-0.0385026,1.00081,0.00249182,-0.00504871,-0.0601622,0.998173,1540497914,955573034,1540497914,981447041
Mocap,0.0522649,-0.038504,1.00081,0.0025605,-0.004946,-0.0601554,0.998173,1540497914,965727513,1540497914,996360041
Mocap,0.0522594,-0.0385191,1.0008,0.00272129,-0.0048143,-0.0603994,0.998159,1540497914,975868066,1540497915,6394041
Mocap,0.052253,-0.0385207,1.0008,0.00270287,-0.00483477,-0.0603639,0.998161,1540497914,985824548,1540497915,16376041
Mocap,0.0522773,-0.0385065,1.00081,0.00274829,-0.00473706,-0.0604107,0.998159,1540497914,995782925,1540497915,25852041
Mocap,0.052272,-0.0385018,1.00081,0.00256854,-0.00495462,-0.0601453,0.998174,1540497915,5546743,1540497915,36474041
Mocap,0.0522729,-0.0384862,1.00081,0.0025777,-0.00483971,-0.0603189,0.998164,1540497915,15556970,1540497915,45796041
Mocap,0.0522579,-0.0385133,1.00081,0.00260768,-0.00493046,-0.0601509,0.998174,1540497915,26186063,1540497915,55743041
Mocap,0.0522735,-0.0385165,1.0008,0.00279927,-0.00462034,-0.0606945,0.998142,1540497915,35502454,1540497915,65505041
Mocap,0.0522645,-0.0385143,1.00081,0.00271007,-0.00472817,-0.0603862,0.99816,1540497915,45433776,1540497915,75858041
Mocap,0.0522701,-0.0384999,1.00081,0.0024982,-0.00511471,-0.0598846,0.998189,1540497915,55239982,1540497915,86521041
Mocap,0.05227,-0.0384974,1.00079,0.00261953,-0.00495593,-0.0602422,0.998168,1540497915,65578302,1540497915,95838041
Mocap,0.0522569,-0.0385138,1.0008,0.00254065,-0.00493383,-0.0602464,0.998168,1540497915,85522535,1540497915,115606041
Mocap,0.0522729,-0.0385057,1.00081,0.00253486,-0.0050639,-0.0599307,0.998186,1540497915,105243984,1540497915,136616041
Mocap,0.0522589,-0.038513,1.0008,0.00267311,-0.00487938,-0.0602944,0.998165,1540497915,125783780,1540497915,156650041
Mocap,0.052285,-0.0385104,1.0008,0.00274257,-0.00478538,-0.0604201,0.998158,1540497915,146245020,1540497915,175865041
Mocap,0.0522759,-0.0385258,1.00082,0.00269906,-0.00463485,-0.0604942,0.998154,1540497915,165578997,1540497915,196000041
Mocap,0.052251,-0.0385113,1.00079,0.00254072,-0.00518212,-0.0600184,0.998181,1540497915,185696201,1540497915,216153041
Mocap,0.0522707,-0.0385089,1.00082,0.00261447,-0.00472589,-0.0603924,0.99816,1540497915,205871504,1540497915,236102041
Mocap,0.0522769,-0.038504,1.00081,0.00267766,-0.00479172,-0.0603589,0.998162,1540497915,215736915,1540497915,245988041
Mocap,0.0522574,-0.0385326,1.0008,0.00262928,-0.00504188,-0.0600835,0.998177,1540497915,225799883,1540497915,256855041
Mocap,0.0522542,-0.0385112,1.00079,0.00250404,-0.00518685,-0.0599469,0.998185,1540497915,235608411,1540497915,266139041
Mocap,0.0522675,-0.0385032,1.00081,0.00267482,-0.00477167,-0.0603889,0.99816,1540497915,246283440,1540497915,276826041
Mocap,0.0522828,-0.0384979,1.00081,0.00266068,-0.00479726,-0.0603169,0.998164,1540497915,255827315,1540497915,285928041
Mocap,0.0522774,-0.0385077,1.00081,0.00262902,-0.00476531,-0.0603205,0.998164,1540497915,266025556,1540497915,296045041
Mocap,0.0522642,-0.0385064,1.00081,0.00268574,-0.00481854,-0.0603262,0.998163,1540497915,275678499,1540497915,305935041
Mocap,0.0522638,-0.0385262,1.00079,0.00257189,-0.00493567,-0.0602482,0.998168,1540497915,285667295,1540497915,316018041
Mocap,0.0522707,-0.0385099,1.00081,0.0026192,-0.00477289,-0.0603707,0.998161,1540497915,305738437,1540497915,336308041
