type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.200831,0.709309,1.40002,-0.00185594,-0.0140898,0.710192,0.703865,1542134247,633256134,1542134247,651548254
Mocap,0.200816,0.709204,1.40002,-0.000274874,-0.0178907,0.713761,0.700161,1542134247,643298275,1542134247,661611254
Mocap,0.200828,0.709322,1.40001,-0.00177727,-0.0140677,0.710142,0.703916,1542134247,653403667,1542134247,671531072
Mocap,0.200823,0.709213,1.40001,-0.000217998,-0.0178512,0.713698,0.700226,1542134247,663809266,1542134247,681651072
Mocap,0.200812,0.709217,1.40002,-0.000188134,-0.0179248,0.71373,0.700191,1542134247,673101256,1542134247,691515072
Mocap,0.200806,0.709212,1.40002,-0.000190886,-0.0179464,0.713745,0.700176,1542134247,683908999,1542134247,701646072
Mocap,0.20082,0.709209,1.40003,-0.000270285,-0.0179615,0.713732,0.700189,1542134247,693098019,1542134247,711519072
Mocap,0.200829,0.709325,1.40002,-0.00182629,-0.014084,0.710116,0.703941,1542134247,703588519,1542134247,721616072
Mocap,0.200799,0.709218,1.40001,-0.000259024,-0.0178537,0.713656,0.700268,1542134247,713292042,1542134247,731538072
Mocap,0.200843,0.709315,1.40001,-0.00182984,-0.0141709,0.710271,0.703783,1542134247,723520868,1542134247,741637072
Mocap,0.200806,0.709205,1.40002,-0.00026876,-0.0179076,0.713767,0.700154,1542134247,733738904,1542134247,751512072
Mocap,0.20083,0.709325,1.40003,-0.00183658,-0.0140983,0.71011,0.703947,1542134247,743532029,1542134247,761740072
Mocap,0.200842,0.709327,1.40004,-0.00181681,-0.0140734,0.710093,0.703965,1542134247,753481934,1542134247,771533072
Mocap,0.200822,0.709223,1.40002,-0.000224741,-0.0178649,0.713671,0.700253,1542134247,763530402,1542134247,781730072
Mocap,0.200833,0.70932,1.40001,-0.0017675,-0.0142415,0.710207,0.703847,1542134247,773290849,1542134247,791501072
Mocap,0.200801,0.709205,1.40001,-0.000220269,-0.0179491,0.713772,0.700148,1542134247,783317822,1542134247,801733072
Mocap,0.200807,0.709202,1.40001,-0.000250819,-0.017901,0.713705,0.700217,1542134247,793386128,1542134247,811516072
Mocap,0.200847,0.709325,1.40003,-0.00184277,-0.0142845,0.710287,0.703765,1542134247,803291727,1542134247,821729072
Mocap,0.200814,0.709231,1.40001,-0.00019413,-0.0178979,0.713638,0.700286,1542134247,813323663,1542134247,831521072
Mocap,0.200806,0.709215,1.40002,-0.000195016,-0.0179002,0.713707,0.700216,1542134247,823442649,1542134247,841772072
Mocap,0.200807,0.709201,1.40002,-0.000203162,-0.0178918,0.713714,0.700208,1542134247,833299271,1542134247,851553072
Mocap,0.20084,0.709322,1.40002,-0.00180274,-0.0141323,0.710169,0.703887,1542134247,843298122,1542134247,861777072
Mocap,0.200811,0.709229,1.40002,-0.000220179,-0.0179058,0.713644,0.70028,1542134247,853696225,1542134247,871571072
Mocap,0.200822,0.709315,1.40003,-0.00188132,-0.0141518,0.710088,0.703968,1542134247,863231793,1542134247,881821072
Mocap,0.20085,0.709314,1.40001,-0.00181362,-0.0142629,0.710262,0.703791,1542134247,873016895,1542134247,891604072
Mocap,0.200813,0.709198,1.40002,-0.00026601,-0.0178287,0.713762,0.700161,1542134247,883353672,1542134247,901853072
Mocap,0.200839,0.709325,1.40001,-0.00177902,-0.0141093,0.710145,0.703912,1542134247,893456510,1542134247,911633072
Mocap,0.200846,0.709336,1.40002,-0.00183239,-0.0140016,0.709981,0.704079,1542134247,903527883,1542134247,921865072
Mocap,0.200841,0.70934,1.40001,-0.00175463,-0.0142237,0.710089,0.703966,1542134247,913551746,1542134247,931610072
Mocap,0.200826,0.709318,1.40002,-0.00177962,-0.0142149,0.710221,0.703834,1542134247,923321016,1542134247,941820072
Mocap,0.200841,0.709306,1.40003,-0.00180844,-0.0142058,0.710232,0.703822,1542134247,933872155,1542134247,951646072
Mocap,0.200805,0.709299,1.40002,-0.00177616,-0.014243,0.710189,0.703865,1542134247,943819543,1542134247,961861072
Mocap,0.200846,0.709337,1.40001,-0.00175708,-0.0141624,0.710088,0.703968,1542134247,953121870,1542134247,971649072
