type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,-0.0310321,-0.132112,0.931864,0.00273053,-0.0115361,0.0642402,0.997864,1541955885,389001416,1541955885,410292411
Mocap,-0.0310836,-0.132156,0.931813,0.00277694,-0.0117453,0.064423,0.99785,1541955885,398956906,1541955885,420332411
Mocap,-0.0310197,-0.132116,0.931867,0.00273045,-0.0115286,0.0642868,0.997861,1541955885,408716177,1541955885,430306411
Mocap,-0.0310393,-0.132166,0.93179,0.00284239,-0.0117575,0.0645806,0.997839,1541955885,419066543,1541955885,440494411
Mocap,-0.0310794,-0.132158,0.931798,0.00276211,-0.0116844,0.0643719,0.997854,1541955885,429296447,1541955885,450278411
Mocap,-0.0310793,-0.132164,0.931798,0.00275083,-0.0116965,0.0643712,0.997854,1541955885,438895055,1541955885,460500411
Mocap,-0.0310799,-0.132155,0.931783,0.00283126,-0.0116227,0.0642033,0.997865,1541955885,448966113,1541955885,470292411
Mocap,-0.0310763,-0.132155,0.931805,0.00284203,-0.0115962,0.0641942,0.997866,1541955885,459024108,1541955885,480521411
Mocap,-0.0310412,-0.132158,0.931791,0.00281218,-0.0117752,0.0645205,0.997843,1541955885,468705516,1541955885,490290411
Mocap,-0.0310822,-0.132154,0.931803,0.00276884,-0.0117054,0.0643223,0.997857,1541955885,479566474,1541955885,500525411
Mocap,-0.031073,-0.132159,0.931804,0.00278399,-0.011699,0.0644088,0.997851,1541955885,489031988,1541955885,510290411
Mocap,-0.0310812,-0.132159,0.931806,0.00283887,-0.0115664,0.0641947,0.997866,1541955885,498866417,1541955885,520342411
Mocap,-0.0310807,-0.132153,0.931795,0.00276422,-0.0117379,0.0643319,0.997856,1541955885,509091193,1541955885,530298411
Mocap,-0.0310745,-0.132158,0.931802,0.00277203,-0.0116953,0.0643808,0.997853,1541955885,519049406,1541955885,540339411
Mocap,-0.0310801,-0.132148,0.931805,0.00277608,-0.0116667,0.0643635,0.997854,1541955885,529064573,1541955885,550303411
Mocap,-0.0310749,-0.132159,0.931801,0.002772,-0.0116438,0.0644104,0.997852,1541955885,539133481,1541955885,560351411
Mocap,-0.0310308,-0.132118,0.931868,0.00274915,-0.0115046,0.0642876,0.997861,1541955885,548909943,1541955885,570337411
Mocap,-0.0310743,-0.132165,0.931804,0.00275268,-0.0117209,0.0643799,0.997853,1541955885,559270337,1541955885,580417411
Mocap,-0.0310888,-0.132157,0.931806,0.00274519,-0.0116645,0.0643672,0.997854,1541955885,569240930,1541955885,590399411
Mocap,-0.0310664,-0.132151,0.931813,0.00283438,-0.0116097,0.0642358,0.997863,1541955885,579450781,1541955885,600469411
Mocap,-0.0310753,-0.132154,0.931812,0.00282266,-0.0115828,0.0641661,0.997868,1541955885,589562339,1541955885,610416411
Mocap,-0.0310721,-0.132163,0.931801,0.00283709,-0.0116006,0.0642324,0.997864,1541955885,598885673,1541955885,620466411
Mocap,-0.0310747,-0.13216,0.931795,0.00278229,-0.0117428,0.0643704,0.997853,1541955885,608727613,1541955885,630445411
Mocap,-0.0310667,-0.132159,0.931798,0.00282482,-0.0116129,0.0642136,0.997865,1541955885,619112515,1541955885,640538411
Mocap,-0.0310811,-0.132159,0.93181,0.00276302,-0.0116519,0.0643317,0.997857,1541955885,629123848,1541955885,650500411
Mocap,-0.031078,-0.132152,0.931803,0.00277856,-0.0117082,0.0644185,0.99785,1541955885,639503909,1541955885,660572411
Mocap,-0.0310207,-0.132109,0.931862,0.00274109,-0.0115398,0.0642898,0.997861,1541955885,648994063,1541955885,670529411
Mocap,-0.0310787,-0.132149,0.931802,0.00286595,-0.0116068,0.064191,0.997866,1541955885,658987377,1541955885,680583411
Mocap,-0.0310684,-0.13216,0.931805,0.00281642,-0.0116044,0.0642291,0.997864,1541955885,668649154,1541955885,690537411
Mocap,-0.0310737,-0.13216,0.931809,0.00276273,-0.0116925,0.0643328,0.997856,1541955885,678956788,1541955885,700591411
Mocap,-0.0310736,-0.132174,0.931801,0.00282285,-0.0116081,0.0642499,0.997862,1541955885,689955668,1541955885,710517411
Mocap,-0.0310766,-0.132158,0.931802,0.00275774,-0.0117643,0.0643089,0.997857,1541955885,699277000,1541955885,720566411
Mocap,-0.0310877,-0.132159,0.931799,0.00274512,-0.0116983,0.0643735,0.997854,1541955885,709118905,1541955885,730266411
Mocap,-0.0310794,-0.132147,0.931801,0.00277086,-0.0117496,0.0643077,0.997857,1541955885,718742786,1541955885,740565411
Mocap,-0.0310763,-0.132154,0.931805,0.00282722,-0.0116074,0.0641938,0.997866,1541955885,728758897,1541955885,750245411
Mocap,-0.0310615,-0.132167,0.931806,0.0027438,-0.0117277,0.0644034,0.997851,1541955885,739173898,1541955885,760292411
Mocap,-0.0310775,-0.132166,0.93181,0.00282768,-0.0115824,0.0642432,0.997863,1541955885,749843718,1541955885,770244411
Mocap,-0.0310768,-0.132161,0.931791,0.00277656,-0.0117178,0.0643824,0.997853,1541955885,759091503,1541955885,780293411
Mocap,-0.0310742,-0.132163,0.931801,0.00282588,-0.0116078,0.0642133,0.997865,1541955885,769501312,1541955885,790242411
Mocap,-0.0310708,-0.132159,0.931799,0.0027816,-0.0117461,0.0643901,0.997852,1541955885,779149547,1541955885,800304411
Mocap,-0.0310853,-0.132146,0.931804,0.00275857,-0.0117192,0.0643084,0.997857,1541955885,789178008,1541955885,810247411
Mocap,-0.0310779,-0.132146,0.931801,0.00275718,-0.0117199,0.0643524,0.997855,1541955885,799767352,1541955885,820288411
Mocap,-0.0310743,-0.132151,0.931805,0.00275855,-0.0117118,0.0643683,0.997854,1541955885,809076788,1541955885,830236411
Mocap,-0.0310822,-0.132156,0.931793,0.00276585,-0.0117155,0.0643647,0.997854,1541955885,819425284,1541955885,840290411
Mocap,-0.0310769,-0.132155,0.931797,0.00283132,-0.0116204,0.0641342,0.99787,1541955885,828342435,1541955885,850240411
Mocap,-0.0310736,-0.132159,0.931808,0.00275821,-0.0116804,0.0643891,0.997853,1541955885,839237074,1541955885,860290411
Mocap,-0.0310729,-0.132139,0.931803,0.00278683,-0.0117374,0.064308,0.997857,1541955885,849476339,1541955885,870239411
Mocap,-0.0310718,-0.132152,0.931807,0.00285213,-0.0116174,0.0641926,0.997866,1541955885,859702661,1541955885,880290411
Mocap,-0.0310816,-0.132162,0.931801,0.00283621,-0.0116088,0.0642113,0.997865,1541955885,869337239,1541955885,890257411
Mocap,-0.0310755,-0.132158,0.931805,0.00277554,-0.0117423,0.0643948,0.997852,1541955885,878905418,1541955885,900288411
Mocap,-0.0310795,-0.132159,0.931798,0.00280173,-0.011632,0.0641676,0.997867,1541955885,888529939,1541955885,910264411
Mocap,-0.0310186,-0.132126,0.931871,0.00278515,-0.0114217,0.0641336,0.997872,1541955885,898863411,1541955885,920359411
Mocap,-0.0310712,-0.132148,0.931801,0.00277751,-0.0117296,0.0643436,0.997855,1541955885,909232074,1541955885,930291411
Mocap,-0.0310685,-0.13216,0.931804,0.00281392,-0.0116275,0.0642539,0.997862,1541955885,919334158,1541955885,940499411
Mocap,-0.0310864,-0.132159,0.931805,0.00277004,-0.0116375,0.0643847,0.997853,1541955885,929885550,1541955885,950287411
Mocap,-0.0310808,-0.132173,0.931808,0.00279676,-0.011578,0.0642477,0.997863,1541955885,939365007,1541955885,960317411
