type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0127168,-0.167938,0.932439,0.000129546,-0.00719983,0.550911,0.834533,1541955381,221233136,1541955381,241561099
Mocap,0.0127233,-0.167921,0.932442,0.000156694,-0.00727106,0.550844,0.834577,1541955381,231842400,1541955381,251348099
Mocap,0.0127112,-0.16791,0.932431,0.000190596,-0.00723866,0.550781,0.834619,1541955381,241161953,1541955381,261591099
Mocap,0.0127206,-0.16792,0.93243,0.00014679,-0.00724919,0.550867,0.834561,1541955381,251034540,1541955381,271370099
Mocap,0.0127032,-0.167921,0.932428,0.000181112,-0.00725724,0.550799,0.834606,1541955381,261286776,1541955381,281588099
Mocap,0.0127192,-0.167928,0.932433,0.000110931,-0.00721544,0.55091,0.834534,1541955381,271007854,1541955381,291433099
Mocap,0.0127066,-0.167923,0.932439,0.000171958,-0.00725362,0.550828,0.834587,1541955381,281135614,1541955381,301627099
Mocap,0.0127175,-0.167912,0.93245,0.000189445,-0.00726745,0.55083,0.834586,1541955381,291111737,1541955381,311452099
Mocap,0.0127199,-0.167895,0.932449,0.00018864,-0.0073069,0.550848,0.834573,1541955381,301149766,1541955381,321692099
Mocap,0.0126495,-0.168141,0.932612,-0.000121409,-0.00564194,0.552099,0.833759,1541955381,311801594,1541955381,331482099
Mocap,0.0127172,-0.167925,0.932425,0.000173427,-0.00729397,0.550765,0.834629,1541955381,321066270,1541955381,341699099
Mocap,0.0127093,-0.167923,0.932407,0.00019386,-0.00727902,0.550759,0.834633,1541955381,331139408,1541955381,351501099
Mocap,0.0127182,-0.16793,0.932424,0.000143181,-0.00726095,0.550786,0.834615,1541955381,341307989,1541955381,361552099
Mocap,0.0127174,-0.16794,0.932436,0.000107568,-0.00721268,0.550907,0.834536,1541955381,351057480,1541955381,371564099
Mocap,0.0127159,-0.167909,0.932441,0.000207887,-0.00722939,0.55084,0.83458,1541955381,361565758,1541955381,381786099
Mocap,0.0127179,-0.167905,0.932454,0.000169468,-0.00729425,0.550847,0.834574,1541955381,371107428,1541955381,391556099
Mocap,0.0127186,-0.16791,0.932442,0.000181381,-0.00730343,0.550798,0.834607,1541955381,380865533,1541955381,401797099
Mocap,0.0127177,-0.167932,0.932431,0.000133405,-0.00719664,0.550871,0.834559,1541955381,391499670,1541955381,411564099
Mocap,0.0127179,-0.167926,0.932422,0.000192088,-0.00726976,0.550774,0.834623,1541955381,401021494,1541955381,421800099
Mocap,0.0127151,-0.16794,0.932422,0.000106914,-0.00721716,0.550905,0.834537,1541955381,411580977,1541955381,431563099
Mocap,0.0127142,-0.167925,0.932422,0.000187382,-0.00726951,0.550808,0.8346,1541955381,421405660,1541955381,441795099
Mocap,0.0127101,-0.167906,0.932438,0.000202073,-0.00726644,0.550736,0.834648,1541955381,431182331,1541955381,451546099
Mocap,0.0127126,-0.167944,0.932423,0.00026002,-0.0076161,0.551217,0.834327,1541955381,441122368,1541955381,461721099
Mocap,0.0127168,-0.167912,0.93244,0.000155796,-0.00727709,0.550799,0.834606,1541955381,450999114,1541955381,471546099
Mocap,0.0127216,-0.167932,0.932422,0.000137758,-0.00720715,0.550849,0.834574,1541955381,461315488,1541955381,481723099
Mocap,0.0127065,-0.167938,0.932422,0.000106877,-0.00721537,0.55081,0.8346,1541955381,471162176,1541955381,491292099
Mocap,0.0127145,-0.167925,0.93242,0.000173838,-0.00727724,0.550771,0.834625,1541955381,481623139,1541955381,501718099
Mocap,0.0127074,-0.167929,0.932439,0.000149226,-0.00722972,0.550818,0.834594,1541955381,491066644,1541955381,511291099
Mocap,0.0127278,-0.167908,0.932441,0.000171795,-0.00732609,0.550818,0.834593,1541955381,500998501,1541955381,521717099
Mocap,0.0127152,-0.167913,0.932432,0.000172166,-0.00724773,0.550777,0.834621,1541955381,511021364,1541955381,531296099
Mocap,0.0127031,-0.167906,0.932442,0.000198146,-0.00728524,0.550814,0.834596,1541955381,521311441,1541955381,541697099
Mocap,0.0127156,-0.167916,0.932428,0.000195739,-0.00730215,0.550749,0.834639,1541955381,532119358,1541955381,551291099
Mocap,0.0127243,-0.167934,0.932426,0.000109009,-0.00719718,0.550919,0.834528,1541955381,541642784,1541955381,561442099
Mocap,0.0127151,-0.167927,0.932435,0.000156136,-0.00728694,0.55081,0.834599,1541955381,551154567,1541955381,571291099
Mocap,0.0127187,-0.16792,0.932435,0.000185367,-0.00725919,0.550815,0.834596,1541955381,561037605,1541955381,581442099
Mocap,0.0127165,-0.167913,0.932435,0.000185799,-0.00730557,0.550809,0.834599,1541955381,571174292,1541955381,591292099
Mocap,0.0127163,-0.167915,0.932443,0.000154617,-0.00720449,0.550849,0.834574,1541955381,581056596,1541955381,601409099
Mocap,0.0127157,-0.167934,0.932427,0.0001445,-0.00719634,0.550889,0.834547,1541955381,591173180,1541955381,611291099
Mocap,0.0127259,-0.167936,0.932428,0.000112124,-0.00726916,0.550911,0.834532,1541955381,601147770,1541955381,621446099
Mocap,0.0126967,-0.167923,0.932438,0.000185009,-0.00722245,0.550825,0.83459,1541955381,611122380,1541955381,631293099
Mocap,0.0127239,-0.167918,0.932436,0.000200621,-0.00731526,0.550829,0.834586,1541955381,621311584,1541955381,641343099
Mocap,0.0127171,-0.167911,0.932433,0.000191554,-0.00723108,0.550793,0.834611,1541955381,631198992,1541955381,651291099
Mocap,0.0127209,-0.167917,0.932448,0.000147236,-0.0072186,0.550837,0.834582,1541955381,641401341,1541955381,661441099
Mocap,0.012722,-0.167929,0.93243,0.000106282,-0.0072901,0.550892,0.834545,1541955381,651673109,1541955381,671291099
Mocap,0.0126985,-0.167919,0.932431,0.000186603,-0.00729394,0.550806,0.834601,1541955381,660884582,1541955381,681343099
Mocap,0.0127157,-0.16791,0.932428,0.000165503,-0.00728992,0.55081,0.834599,1541955381,670554122,1541955381,691291099
Mocap,0.0127075,-0.167907,0.932439,0.00017842,-0.00726469,0.550789,0.834613,1541955381,681128808,1541955381,701583158
Mocap,0.0127092,-0.167915,0.932434,0.000188639,-0.00727171,0.550799,0.834606,1541955381,691036573,1541955381,711422158
Mocap,0.0127088,-0.167918,0.932447,0.000193235,-0.0072267,0.550827,0.834588,1541955381,701549735,1541955381,721576158
Mocap,0.0127112,-0.167919,0.932431,0.000169845,-0.00720893,0.55079,0.834613,1541955381,711362977,1541955381,731422158
Mocap,0.0127259,-0.167931,0.932423,0.00011307,-0.00720417,0.550883,0.834551,1541955381,720983980,1541955381,741572158
Mocap,0.0127268,-0.167937,0.932422,0.000122353,-0.00724118,0.550887,0.834548,1541955381,731347075,1541955381,751422158
Mocap,0.0127146,-0.167946,0.932411,0.000252866,-0.00767979,0.551234,0.834316,1541955381,741092808,1541955381,761568158
Mocap,0.0127123,-0.167934,0.932436,0.000107516,-0.00716098,0.550831,0.834586,1541955381,751365914,1541955381,771419158
Mocap,0.0127061,-0.167902,0.93244,0.000191233,-0.00724908,0.550788,0.834613,1541955381,761965047,1541955381,781656158
Mocap,0.0127218,-0.16791,0.932445,0.000195314,-0.00724225,0.55082,0.834593,1541955381,770832941,1541955381,791450158
Mocap,0.0127157,-0.167909,0.932432,0.000198154,-0.0072943,0.550772,0.834624,1541955381,781371673,1541955381,801693158
Mocap,0.0127109,-0.167942,0.932434,0.000111638,-0.00719909,0.55094,0.834514,1541955381,791183415,1541955381,811480158
Mocap,0.0127122,-0.167948,0.932419,0.000111593,-0.00720092,0.550873,0.834558,1541955381,801555545,1541955381,821729158
Mocap,0.0127134,-0.167917,0.932431,0.000123927,-0.00724684,0.550807,0.834601,1541955381,811922736,1541955381,831495158
Mocap,0.0127241,-0.167927,0.932431,8.77636e-05,-0.00726073,0.550877,0.834555,1541955381,821209600,1541955381,841546158
Mocap,0.0127126,-0.167898,0.932453,0.000186265,-0.00725596,0.55086,0.834566,1541955381,831537993,1541955381,851530158
Mocap,0.0127225,-0.167907,0.932443,0.000154917,-0.00729774,0.550807,0.834601,1541955381,841373041,1541955381,861804158
Mocap,0.012715,-0.167912,0.932437,0.000133579,-0.00724366,0.550747,0.834641,1541955381,851364633,1541955381,871589158
Mocap,0.0127097,-0.167947,0.932431,7.21188e-05,-0.00710486,0.550895,0.834545,1541955381,861880260,1541955381,881652158
Mocap,0.0127131,-0.167922,0.932421,0.000202504,-0.00737019,0.550807,0.8346,1541955381,871530140,1541955381,891606158
Mocap,0.0126993,-0.167934,0.932427,0.000133748,-0.00720036,0.550832,0.834585,1541955381,881243989,1541955381,901860158
Mocap,0.0127103,-0.167919,0.932437,0.00019182,-0.00722803,0.550731,0.834651,1541955381,891434101,1541955381,911637158
Mocap,0.0127171,-0.16791,0.932434,0.000198727,-0.00722653,0.550807,0.834601,1541955381,900787582,1541955381,921910158
Mocap,0.0127028,-0.167901,0.932445,0.000209898,-0.00730407,0.550831,0.834585,1541955381,911890097,1541955381,931695158
Mocap,0.0127071,-0.167916,0.932432,0.000180799,-0.00732776,0.550805,0.834601,1541955381,921360347,1541955381,941920158
Mocap,0.0127258,-0.167932,0.932428,0.000100363,-0.00716054,0.550894,0.834544,1541955381,931301019,1541955381,951689158
Mocap,0.0127059,-0.167911,0.932425,0.000198161,-0.00728098,0.550775,0.834622,1541955381,941422430,1541955381,961925158
Mocap,0.0127142,-0.167923,0.932435,0.000170956,-0.00728532,0.550792,0.834611,1541955381,951516145,1541955381,971693158
Mocap,0.0127055,-0.167924,0.932438,0.000179173,-0.00727695,0.550827,0.834588,1541955381,961395992,1541955381,981914158
Mocap,0.0127062,-0.167911,0.932423,0.000209979,-0.00729454,0.550732,0.83465,1541955381,970734198,1541955381,991676158
Mocap,0.0127232,-0.167899,0.932437,0.00017769,-0.00728006,0.550793,0.83461,1541955381,981690490,1541955382,1924158
Mocap,0.0127156,-0.167916,0.932429,0.000181738,-0.00725687,0.550794,0.83461,1541955381,991124948,1541955382,11676158
Mocap,0.0127053,-0.167917,0.932433,0.000174691,-0.00730602,0.550856,0.834568,1541955382,1128487,1541955382,21918158
Mocap,0.0127113,-0.167938,0.932434,0.000115585,-0.00725319,0.55088,0.834553,1541955382,11251061,1541955382,31418158
Mocap,0.0127114,-0.167905,0.93244,0.000186379,-0.00728141,0.550829,0.834587,1541955382,21117713,1541955382,41841158
