type,poxX,poxY,poxZ,quatX,quatY,quatZ,quatW,stampSecs,stampNSecs,recSecs,recNSecs
Mocap,0.0431246,-0.0217829,1.00084,-0.000709657,-0.0120377,-0.0734791,0.997224,1540497791,644608375,1540497791,676515377
Mocap,0.0430915,-0.0217984,1.00082,-0.000645588,-0.0122124,-0.0736694,0.997208,1540497791,654449433,1540497791,686533377
Mocap,0.0430948,-0.021809,1.00074,-0.000755559,-0.0125228,-0.0734614,0.997219,1540497791,674741884,1540497791,698456377
Mocap,0.0430962,-0.0217999,1.00082,-0.000632377,-0.0121809,-0.0736153,0.997212,1540497791,684483145,1540497791,716691377
Mocap,0.0430978,-0.0217923,1.00082,-0.000616892,-0.0121847,-0.0736552,0.997209,1540497791,694449988,1540497791,718464377
Mocap,0.043117,-0.0217818,1.00081,-0.00066739,-0.0120568,-0.0736303,0.997212,1540497791,704897222,1540497791,736730377
Mocap,0.0430942,-0.0218165,1.00081,-0.000545564,-0.0121092,-0.0736519,0.99721,1540497791,714341786,1540497791,746442377
Mocap,0.0431159,-0.0217893,1.0008,-0.00069852,-0.012058,-0.0736579,0.99721,1540497791,724932524,1540497791,756562377
Mocap,0.0431368,-0.0218036,1.0008,-0.000621569,-0.0119969,-0.0735283,0.997221,1540497791,734581438,1540497791,766480377
Mocap,0.0431141,-0.0217795,1.00083,-0.000726232,-0.0121213,-0.0736206,0.997212,1540497791,744769097,1540497791,776880377
Mocap,0.0431173,-0.0217978,1.00082,-0.000705669,-0.0122098,-0.0735075,0.99722,1540497791,754303186,1540497791,778508377
Mocap,0.0430634,-0.0218317,1.0007,-0.000632186,-0.0127149,-0.0734908,0.997215,1540497791,765061651,1540497791,788518377
Mocap,0.0431249,-0.0217761,1.00082,-0.00065957,-0.0120737,-0.0735781,0.997216,1540497791,774625685,1540497791,806725377
Mocap,0.0431002,-0.0217934,1.00082,-0.000678446,-0.0121772,-0.0736152,0.997212,1540497791,794870438,1540497791,826927377
Mocap,0.0430906,-0.02181,1.0008,-0.000549787,-0.0121448,-0.0736726,0.997208,1540497791,815130241,1540497791,846704377
Mocap,0.043117,-0.0217801,1.00082,-0.000655665,-0.0120399,-0.0736293,0.997213,1540497791,834946841,1540497791,866743377
